Bbala	Pet given to males only
Ensaano	Ground grain for baking
kusobya	An act that goes against a law or command
Ebintu-ebiroho	Ebintu ebiroho
Ekyokuragiira	A picture illustrating a book or concept
Kwehakana	State that one refuses to admit the truth or existence of
Kwangirirwa	The dismission of a proporsal or application
ekiro-kikuru	A day of celebration
Eryogero	Room with toilet and bath
Ebijundiibwe.	Decayed organic material used as fertilizer
kugema	Immunization of animals
kaleeta baguzi	Broker
Ekitongole	Division of organization
Kikabahokwo	A thing that is known to be true
Ebiraato	Heavy shoes
Omuzini	A person who dances
Ibaale	A piece of rock
nukwokiri	Naturally; definitely
akanyonyi kalya bihuka hamwaro	Plover
rukirikama	A female emperor
Kufungurwa	A substance counteracting poison
ebisunsa	Leaves of pumpkin used as vegetable
ruzingika	The practice of keeping bees
Ekihandiikirwe	An academic article or essay
okufuruka	Leaving one's country to live elsewhere
koloseemu	An ancient amphitheater in Rome
Kugema	The process of making a person immune
kutalika	Preserving food with smoke
Enyehurra	A feature indicating a condition of disease
Embwa	Domestic canine
Kuhwita	Having lived for a long time
kusubuura	buying and selling of good
Ibumba	A stiff, sticky fine-grained earth
ekinyonyi rwenyunyuzi	Starling
ensoro	A place where water comes from
Ekiguude	Cocktail sauce
Ensikuhwaho	The complete final destruction of the world
Abamanzi	The hero
obulimi	The practice of farming
manamu	known for sure
Kwekebiija-enkora	Evaluation of work
Kuhumba	A fungal disease affecting plants
Akatimba	A net
Tikirumukokoro	Not cancerous
Omunywani	Person one likes
Ebyibuhangwa	The phenomena of the physical world collectively, including plants, animals, and landscapes
ekikomera	A military stronghold
gaaya	informal term for man
Okuramuza	Negotiation between workers and employers
okwebazaaho	An account of a person's life written by themselves
ekihandiiko	A piece of written, printed, or electronic matter
akanyonyi rwadibika	Grebe
Kuhendeka	The breaking of a bone
Enju-kahurabintu	Storage facility
Okwehayo	Love, loyalty, or enthusiasm for a religion
Ebahaasa.	A flat paper container with a sealable flap, used to enclose a letter.
ndolerwaamu	transparent drinking container material
Ekirukusomesibwa	A series of lessons or lectures in a particular subject
omusenyu	A loose granular soil that drains quickly
kuhunirra	Unexpected event; to cause wonder
Bali	Those people
Ebyalra	A collection of historical documents or records
okwijuka	The action of remembering a person or event
Kutangira	Treatment with a vaccine
Kalaamu	An instrument for drawing
Okuramya	The feeling or expression of reverence for a deity
ekinyonga	A tropical tuber
oruganikyo	An account of imaginary or real people and events told for entertainment.
aa-	For the not still tense
aba-	Who, that
Abbooki	Pet name given to a person by his/her parents at birth
Abeeka	People of the home, members of the family
aga	to melt, become liquid
aga	Which, that
aheeru	out, outside. Aho, there. Aho aju ra
ahura	Put a side, store, take care of
ahuza	Entrust with
akirirwa	{pf. -akiriirwe)
akuura	Lo take an offered thing in the hand, accept
akya	Blossom, bloom
andamira	Tosit mourning a long time
anga	& r
angaarra	\ i
angana	• ( pf. Angaine)
ata	Lr., {pf. -asire)
atura	& r
start, origin	Endugirro
gall, gallbladder	Endurwa
type of banana	Endyabagole
wars or conflicts	Endwano
weaver bird	Endegeya
to work hard	Kukoranamani
gun cup	Fataati
to snuffle	Feekya
to plait, interlace; tack	Kusiba
to be vacillating, unsteady	Kutatereera
to squash	Footora
dismay, confound	Fubeereza
to punish, frustrate	Fubira
to pump,blow (bellows)	Fuguta
to wrestle	Fukaana
to choke, strangle	Fuliiteza
to prod, thrust	Fuma
to clasp	Fumbasa
to clasp	Fumbatiza
to be pierced through	Fumuka
to pierce, bore	Fumura
to be narrow, confined	Funda
uncover	Fundura/ kuzozora
to fasten (button)	Sumura
to hold up (clothes)	Fungiirra
to be djluted	Funguka
to dilute	Funrungura
to disparage, run down	Furafura
to say God forbid	Nikikacenwe
jack fruit	Fene
completely full	Fiifiifi
school fees	Fiizi
free wheel	Furuweero
brown cow	Gaaju
train	Gaali w'omwika
to flatten dead meat	Gaasa
pith of papyrus	Gaasi
to marry	Gabura
to torment	Gadrsa
crested eagle	Gabiiraba
to become wide, widen	Galiba
wide, thick	Galihire
to open wide	Galika
to speak, say	Gamba
to tell one another	Gambirana
to talk nonsense	Gambisibwa
to sing tales	Gana
(pf. -gangahize)	Gangakya
to have celebro-spinal-meningitis	Gangama
to treat cruelly, torture	Gangisa
to beat, flog	Gangura
tell stories	Ganikya
be in favour	Ganja
to cause grief	Ganyisa
throw the head back	Garaamiirra
to clash together, clatter	Garangatana
to return; as auxiliary	Garuka
answer, reply, do again	Garukamu
to do over again	Garuliza
small tiger-fish	Gasa
tomb of King	Gasani
to despise	Gaya
to dawdle, loiter	Gayaara
to widen	Gazihya
to immunize	Gema
to shave	Gemba
to go,depart, walk	Genda
make to go, drive	Gendesa
to frown, be wrinkled	Genya
ooze, trickle	Gereerra
to reap, harvest	Gesa
to become wise	Gczihara
to do, act etc	Gira
to cause to do	Giza
to defraud, betray	Gobeza
to double one's profit	Goboorra
to act hypocritically	Gobya
to bend curve	Goda
to walk with difficulty	Godya
talk through the nose	Gogoro
to snore, purr	Gona
to make to love	Gondesa
to dance vigorously	Gondora
to strip	Gongoorra
to love, prefer	Gonza
to maim, damage, disparage	Goora
to decline (sun)	Gorooba
to be very grubby	Guba
to gnaw	Guguna
to fetch (fire)	Kusenya
to gobble	Gujura
to be piled up	Gulika
remove a spell	Gulikuurrra
to sell for another	Guliza
barren	Gu mba
tema gunguru, utter,slander about	Gunguru
to be doubtful,waver, hesitate	Gurukyagurukya
to go all together	Gurumbuka
to grow old (people)	Gurusa
old males	Gurusi
to be splintered, chipped	Gusuka
to fall	Gwa
to become immoral	Gwaga
to be filthy immoral	Gwagwahara
to be susceptible	Gwerekererwa
to take on board	Gwereza
to behave fool ishly	Gwija
to sleep	Gwijagira
to take by surprise	Gwisaniza
to go	Genda
spectacles, sun glasses	Gaarubindi
use your knowledge wisley	Gafabusa
all of them	Goona
big, large	Gundu
it, itself, in itself	Gwo
probably, may be, from	Gwomwa
all, all of it	Gwona
to steal, rob	Iba
stone,school slate	Ibaale
their husband	Ibabo
your husband	Ibainywe
our husband	Ibartwe
carpenter's shop	Ibaiziro
my husband	Ibanyowe
name, spot	Ibara
sub county see Egomboorra	Ibohoorra
;potter 's clay	Ibumba
be astonished, great surprise	Ibumbakanwa
, a verse	Ibwa
pain in bones, rheumatism	Iceeoyo
cook house,.lcitcheo	Icumbiro
cape tomato	Idodoima
; hemp seed;something tinny	Iduli
see amadwidwi	Idwidwi
swelling, abscess	Ifumbi
swelling in the groin	Ifunza
froth, foam, lather	Ifuro
make rain	Iga
to press, massage	Igata
; to press hard	Igatira
harvest, reaping-time	Igesa
disobedience, self-will	Igundu
to open, unstop	Igura
sky, heaven	Iguru
to satify (with food)	Igusa
a dance	Rguurya
beat King's big drum	Iguurra
see eduuka, shop	Iguurro
envy, jealousy, enmity, malice	Ibali
nation,distant country	Ihanga
wonder, marvel omen	Ihano
odour of wild animals	Iharaazima
;odour of the body	Ihaya
;greedy longing for food	Iheehe
forge, smithy	Ibeesero
; horn; syphilitic swelling	Ihembe
cooking stone	Ihiga
time for grindjng simsim	Ihonda
place of sacrifice	Ihongero
empty house	Iboojo
a very beautiful thing	Ihunde
storm, tempest, gale	Ihunga
wand,blacksmith's sprinkler (isiza)	Ibungyo
white stripe	Ihuuga
dance of divine	Ijanja
remember, recollect, recall	Ijuka
to remind	Ijukya
to fill	Ijuza
cunning, slyness,irony	Ikaali
to sit down	Ucaarra
toremain, stay, delay	Rkara
live or work together	Ikarana
a slight squint	Ikengi
groaning state	Ikenyera
agree unarumously	Ikilrraaniza
dirt, filth (of body)	Iko
wide iron leg ornament	Ikoita
lick; a thorny creeper	Ikomba
long thorn of omukongora	Ikongoro
a place of conference	Ikuratiro
trampled-down place	Ikurugutiirro
a made road,street	Ikuute
openly, fearlessly (of speaking)	Ikwenu
to respire, breathe	Ikya
look sideways, squinty	Ikyole
prominent voice	Imiro
continue a journey	Imura
to bow down	Inama
to be very poor	Inara
to string	Ioara
to make equal	Inganiza
many, much, abundant	Ingi
white (china) clay, chalk	Inoni
surliness, shunning	Inugangaine
to leave off work	Inuka
lift up your eyes(hearts)	Inunura
young plantain tree sucker	Inuunu
you yourselves	Inywenka
pawpaw fruit	Ipaapaali
keg, barrel, cask	Ipipa
to grow dark	Ira
to be black, dirty	Iragura
clinic, divination center	Iraguurro
to blacken, dirten	Iraguza
level place, plateau	Irambi
place of worship	Iramizo
heat, mating season	Irigi
digging season	Irima
to grow dark	Irima
fish-hook see endobo	Irobo
charm, spell	Irogo
protruding narvel	Iromba
metal dog-bell	Ironde
form of dismissal	Irooko
trampled-down place	Irubatiirro
uninhabited country, wilderness	Irungu
to cause to kill	Isa
father to twins	Isaabarongo
place of prayer	Isabiro
grey eagle; estate	Isamba
football field	Isambiro
to be like, resemble	Isaoa
conjuring trick, magic	Isaoo
withered plantain leaves	Isaosa
lead, bullet,solder	Isasi
county, province	Isaza
his or her father	Ise
their father	Isebo
their paternal aunt	Isenkatibo
your paternal aunt	Isenkatiinywe
our paternal aunt	Isenkatiitwe
my paternal aunt	Isenkadnyowe
his grandfather	Isenkuru
their grandfather	Isenkurubo
my grandfather	Isenkurooyowe
my father	Isenyowe
sowing time	Isiga
your father	Isiinywe
our father	Isiltwe
blacksmith 's sprinkler	Isiza
twin boy and girl	Isobe
jumping rat	Isomba
pelvic bone	Isonge
hip joint	Isongyo
place of assembly	Isoroolezo
knot, elbow (front)	Isumi
long grass, scrub	Iswa
to slaughter, destroy	Ita
branch, bough	Itaagi
earth soil	Itaka
place of sacrifice	Itambiro
cross-roads, junctions	Itangatanganiro
preaching-place, pulpit	Iteberezo
place where things join	Iteeranirizo
step, stair, ladder	Itembero
speak softly drawl	Itesi
flank (of an animal)	Itiiri
red- winged francolin	Itikarya
spite, ill-will, mischief	Itima
to smoke (milk vessels)	Itira
game of guessing	Itomo
piece of charcoal	Itonde
a drop of water	Itondo
deserted place	Itongo
side, flank	Itundu
wealth, possessions, riches	Itungo
heap of soil	Ituuti
small packet, twist	Itwe
we, us	Itwe
all of us	Itwena
we ourselves, by ourselves	Itwenka
you, thee, thou	Iwe
to lower(lamp wick)	Iza
playground, playing-field	Izaaniro
maternity home, obstetric ward	Izaarro
well, King's grave	Iziba
chimpanzee, monster, ogre	Izike
come for, come upon	Izira
ring worm	Izomba
sun, a day	Izooba
pass of	Jaaza
to bubble, seethe	Jabagira
to be excited	Jabiza
to be chipped, broken	Jabuka
to walk stiffly, awkwardly	Jagajaga
to rejoice, celebrate	Jaguza
to snatch from	Jakura
to jabbe r, babble	Jamajama
java plum	Jambura
talk irrelevantly	Janjagurwa
to spoil, treat carelessly	Jarabanga
to be spread about	Jaragatana
to be moist, sodden	Jeba
being left alone	Jeebeeza
to roam, ramble	Jeera
to wander about, roam	Jeerajeer
to be loosely tied	Jega
to rain persistently	Jegeja
to totter	Jegemera
to be talkative, gossip	Jejegurwa
to loosen	Jegya
to tell tales about	Jeija
to be slightly burnt	Jejuka
to spread rumours	Jenja
to wander about (insects)	Jenjeera
to tie loosely	Jenjeka
to chatter	Jogeza
see jol ekana	Jogolikana
to get wet	Juba
to weed	Juba
to soak	Jubika
to make wet, damp	Jubya
; to pay dowry	Juga
to tremble, shiver	Juguma
to moblize, shake	Jugumbya
to throw away	Jugunya
to raise one unexpectedly	Jumbutura
to scold severely	Jumbuutukira
to be responsible	Junaaoizibwa
to smouJder, glow	Jundeera
to rescue	Junira
to gnaw at voraciously	Junjubura
to buzz	Junjumira
to roar, hum	Junjuruma
to buzz	Junjuura
; to decline (sun)	Jura
intensive with lazy	Jurru
to be slovenly, untidy	Jurungutana
plump, chubby (little child)	Juta
to lie prone	Juumara
to grow tired	Jwaha
to be dirty	Jwamba
to be mixed, confused	Jwangana
; to mix togetber	Jwanganiza
to dress (another)	Jwaza
to dress, adorn	Jweka
to be hafry	Jwiga
to grow angry, bristle	Jwigwa
too lazy	Jurujuru
small species of locusts	Kaabagangara
variety of potatoes	Kaabijwenge
old stock of beans	Kaabubuukuume
elephant's trunk	Kaako
to scratch hard	Kaakura
little finger	Kaara
to be strongly flavoured	Kaarraamuka
King's house	Kaaruziika
groin(inner side)	Kaasa
chip, slice	Kaasi
little child	Kaana
but it's me	Kaninyowe
coffee drink	Kaawa
to fry	Kaayaaya
syphilitic rash on nose	Kabaata
