Runyoro,English
omwinvarro akarugamu atakategere; t. enkarwa; ekiraba haigunt bakitegera hansi; ebisoro eby'amaani muno babitegesa ornuliiti,"Akategera omuka, he/she left hospital before he/she was fully recovered from illness, he/she was fully recovered after he/she had gone home. Tega, ku-, oku -, v.tr; Trip up in wrestling; A flying object is trapped from the ground: c. Form, tegesa, k11-, oku-; Strong animals are trapped with a lasso made of sisal"
tegana,"To be very busy, be bothered"
teganiza,"To trouble, worry"
tegeekaniza,To make an attempt
tegeijuka,To grow luxuriantly
tegeizira,=/oreg
tegeka,"To arrange, prepare"
tegereza,To wait for expectantly
omufumu abarwaire bakamutegerereza aheeru y 'ekisiika /eye; bakabiiltirwa tcgura temb kubategererezesa busa omuge11yi atarasoboirekwija; mukun1 w 'ihanga akategerezibwa abontu yaraganiize kubungira,The patients waited for the doctor from outside his consuJtation room; Theywere disappointed by having been made to wait for a visitor who never turned up; The head of state was awaited for by the people he had promised to visit
tegura,To put in the proper place
nooyetaaga omuheereza ow 'okukuteguruurraaga engoye zamve; genda oteguze mugenzi waawe ebintu baliiriireho,Do you need a servant responsible for putting your clothes in their proper place?; Go and help your brother put away the thingsthey have used at meal
teguurra,"Pr.,(p f. -tegurwire)"
omutego bakaba bategere,"Omunyoro akagubateguniza, the chief made them unset the trap which they bad set"
teka,"To be level, straight. Teke, e-, n.cl.9,{pl. Nil)"
televizoni,Cl.9
tema,To be crooked (weaving of mat)
"banza osambuu""e omukeeka ohike eldikaro gutemiiremu nukwo oguterekereze; ob oruka omukeeka otagumize enkindo ogutemya; tali niinyowe atemeze omukeeka gwawe; t. ekiteega; naaseerra aw'okumwemere emifiye; enjoka ekamutemera omum11siri naalima; abasaija emiti bagitemeseze e11de11111; ayatemerwe enjoka atiina omunya","Unravel the mat first up to the spot where it started going crooked and then start putting it straight; When you weave a mat without firmly fixing the palm leaves it goes crooked; Gutemiibwe omukazi ayaba naaguruka, it is not f who made your mat crooked, it is the woman who has been weaving it. Tema, ku -, oku-, v.tr; Bite the leg; Ekuzire muno, she is looking for someone to cut down her trees as they have over grown; The snake bit her while in the garden digging; The men used an axe to fell the trees; He/ she that was once bitten by a snake will run away from a lizard"
tematemura,To tear to pieces
ekiniga kikamutemuza ebbaruha ezi akaba amuhandiikiire; emiti y'ebijuma abaana bagitembera tembeeka temeerra kugicwaho ebijuma byayo; embogo =ikabatembesa omuti,Indignation made him/her to tear the letters which he he/she had written to him/her; Children climb fruit trees so that they may pick fruit from them; The buffaloes made them climb a tree
tembccka,To accuse falsely
0111ura11111zi akakizoora nkooku eki11111yamugambireho eki akaba akinmtembeekere kwonka,The arbitrator realized that what he/she said about him/ her was false
tembeerra,To climb up to
noobu e11seene11e baazaahuragaliaiguru kwinganaki,"Omusuma yasoboraga kuzitembeerra akaziiba, however, high grasshoppers would be kept, a thief would still climb up to steal them"
tembeerra,"To dare, presume, approach boldly"
nyineeka aJemberiirwe nuwe ogu ow'omusaija mugenzi we aihireho mulcazi we,It is the bead of the house that is held with contempt that is deprived of his wife by another man
tembekaniza,"To pile up in a heap. Tembekerana, ku-, olru-, v.tr"
tembura,To build in a new place
temburuka,"To come down, descend, get out of bed"
omwana mukuru tayetaaga muntu ow 'okumutemburuya hakitabu,A grown up child does not require a person for putting him/her down the bed
tembya,"To cause to ascend, raise, hoist"
ebendera y 'ekitebe rundi ey 'ihanga bagitembya nyenkya bagihanuura rwebagyo,The flag of an organization or of a nation is hoisted in the morning and unhoisted in the evening
temeerra,"2, {pf. - temeriire)"
naaseerra omuntu w 'okummemereerra ebitooke; abanyoro bakasanga ebitooke bye biri omwirungu; ebitooke bye byamara emyaka ebiri bitakatemererwaga,"He/she is looking for a person to free his/her banana plantation of weeds; Babimutemereza, the chiefs found his/her banana plantation overgrown with weeds and they forced him/her to free it of them, pass. Form, temererwa, ku-, oku-; His/her banana plantation has spent two years without being freed of weeds. Tengeetera tereza omusisa obu g111eera ensi yoona etengeeta, when the ea11hquake passes by, the earth qunkes"
tengeetera,": to tremble, be shaky (as fromage).abcm111 tibalyanabakobaabo habw ·ok1111111a kutengeetera, people do not eat with their sons in-law for fear of getting a shaking disease"
tengeneka,"To steady, balance"
tenta,To roll
ekinfll kitentera nambere haba heculikire; Wakame yatensaaga ebibaale bigya bileera ayabaga aizire kumukwata,Something rolls where there is a slope; Wakame used to roll stones down the slope and hit those who came to arrest him
tentebuka,To descend hill with
leka kungambisa akasozi nikantentebukya,"Stop making me speak as the slope of a hill is forcing me to fall forward. Teoteerra, ku-, oku, v.i"
terebera,"To be indolent, sit doing nothing"
akaterebeerra kutaba na numtu w 'okumwekambisa kukora emirimo; omunlu kwikara omukitabu abyamire esaaha zoona kimuterebeza; ogu akaterebezibwa obugara,He/ she became indolent because be/she did not have anyone to encourage him/her to work; Keeping in bed all the time makes one indolent; Laziness made him/her indolent
terebuka,"To slip, slide"
akaterebukira hakasozi yagwa yahe11deka; akaba naija kwombeka omurubuga abazaire be baamuterebura,"He/she slid while descending a hill and fell down and got a fracture. Terebura, ku-,.oku-, v.tr; Be was going to build in town but his parents discouraged him"
tereekeerra,"To be straight, flat, level"
enju enyakwombekerwe hansi etereekeriire etwara sellle nke,A house that is built on a leveled ground costs little money
tereoganiza,"To lie, talk deceitfully"
abantu baJerenganiriza obutamanya,People talk deceitfully out of ignorance
tercza,To cause to slip
temera,To sow or plant one by one
obu okaba orwaire obotao/11 11ubo boomutemeriire ebihimbo bye; obokozi bagen:u benubo baomulemiize ebihimba bye; ebihimba bye bikatemerwa obaraahi,"When she was sick, it was the neighbours who planted her beans; It is her fellow women who helped her plant the beans for her; Her beans were planted by the neighbours"
temuka,"To become tom, rent"
temura,Lr
okomunyegeerra hobw 'okumutemuurro ekiteeteei; ekiniga kikamutemuza ebboruho yamuhondiikiraga zoona,She accused him for tearing her dress; Indignation made her tear all the correspondences he used to receive from him
teoda,Weave (engora)
abatenzi batendeso enkindo nmdi e11duko,"Abahunzi bolwndiso enkwozi, people who ornament sticks do so with leaves while those who adorn objects do so with beads"
teodcbeka,"To put in a difficult position, give an impossible task"
amutendebekere egaoli enyalmfiire yatumkya sente ezi ateetegekere,He trickly gave hnn a faulty bicycle which put him into unnecessary expense
tendeka,"To initiate, educate"
tencekana,"I., ( pf. -teneekaine)"
teoeekaniza,C
teneka,{pf. -tcnekere)
mwije muntenekere omusiri gwange gunu; enfuka ya kidim11 niyo ebo mmgi kutenekesa omusiri,Come and dig my garden by turning over clods; It is a broad bladed hoe that is suitable for turning over clods in digging
tenga,To get ready to fight or dance
tengeerra,"To exclaim, exaggerate, overpraise (supposed to bring bad luck), obantu abandi obu bakora ekintu kinmgi tibagonza kubatengeerra, some people do not want to be over praised when do something good"
tengeesa,"To shake, tilt"
tengeeta,"To shake, quake, fidget, roll (boat)"
orubengo nve bakaruterereza omubugenyi,Her grinding stone was made slippery at the wedding (by grinding wrong stuff on it)
teruka,To be poor (soil)
obu yaboine omusango okugurukwija kum11si11ga ebigambo yabiterukaho,"When he realized·that the case would end up against him/her, he/ she decided to slip away from it"
teruka,"To mock, speak disparagingly of (a benefactor)"
terura,Rr
teruurra,"To give (milk, coffee berries)"
tesa,"To pet, make much of"
teta,"To be carefree, begin to talk (as a little child)"
abaana abaingi obu baba nibateta,"Bate/era hakigambo ""taata"". Many of the children when they are beginning to talk will begin with sound ""taata"" (father), but see below"
teteerwa,"To be undecided, waver, hesitate"
omuntu obu aba naija kukora ekintu omutima gwe gukateteenva eki aba naagya kukora akireka,"When a person is about to do something and his/her heart hesitates, he/she gives upthe idea"
tetera,To give to (used of a young child)
abakazi ba/ima bari; ente zijuga ziti; ngambire nti; embuzi ekatigira ha kwambuka ekisam·u; amaizi g'ekisaaru nugo gaagitigize,"Women dig like this (show action); Cows mow like this (make the sound), ndo/10 mi, Iam like this; Ihave said thus (quote what you have said) agamb1re ati, he has said thus (quote his words). Ti- negative prefix at the beginning of a verb stem beginning with a consonant and the vowel i. Tibaijuka, they do not remember; The goat became stubborn when it came to crossing the river; It was fear of the river waters that made it stubborn"
tiganda,Gather and carry wood for beginning to bujld
munywani we nuwe yamut1gandisize enju ye egi,It is his blood brother who helped him gather and carry wood for beginning to build his house
tigika,To support (a falling thing) with poles
akamweta kwnutigikira enju ye,He tigita timbura called him to support his house with poles (it was almost falling)
tigita,To tickle
tilhiika,"To cram, stuff, over load"
ebyokulya ebyamurwaize akabimutiihiikira owaabu,"The food that made him/her sick, she stuffed to him/her while at her home"
tiika,"To dote on, be infatuated with"
omuntu obu aba aguzire orugoye ruhyaka anttiika,When a person buys a new cloth he/she gets infatuated with it
tiikuruka,To grow tired of
tiima,"Chop small, mince"
enyama y 'omwihuki w 'amaino baakugitiimirege; haroho obwoma abantu obu batiimisa enyama,The meat for thetoothless person would be minced; There are machines which are. Used to mince meat
tilna,"To fear, hold in reverence"
tilniirra,To leave in the lurch
omusaija akatiiniriirra mugenzi we omwirungu obu bagiire kuhiiga embogo,A man left his hunting mate in the lurch when he was caught by the buffalo in the jungle
tiitilra,"To cheep, twitter"
akaana k 'enkoko katiitiirre omu mapapa ga nyinako; engoye ze nizeera tiitiiti; ebirika bifuka tiitiiti,A chick twitters in it's mothers wings; His/ her clothes are copiously white; Snow is absolutely cold
tiiza,{pf. -tiirize)
timba,"Scoop, to dig with stick, decorate with flowers and coloured cloth"
ebitakuli bito babitimba kandi ebikuru babiteera n 'efuka,People scoop up young potatoes with a stick and the fully grown up with a hoe
timbun,To beat entimbo
tinda,"To be discoloured (cloth) due to poor tiritn """"""""t"
engoye obu ozoogya otaimaziremu shake about; t. ekitabu,"Waddle. Burofu zitinda, clothes which have not tintimya, ku-, oku-, v.c; Had become stale"
tindikuurra,Rr
tindura,Utter all secrets when gambolling more than that. Quarrelling
to nibaririiha kukira aho; ebintu byakyo byona,"Ifhis/her children take up(mats), take down (bedstead), to bad a large compound they would be mess up things; When a person kakuba ebyokulya obicumbisa omuurro loses something in his/her bed, he/she ogutarukumara, nibitirima. If you cook removes each and every item on it so food under insuffient fire, it becomes as to find it"
tirimbira,"To skip about, frolic gambol, caper"
okutirimbira na kwo k 'okuroorraaho to make to remove thfogs for cleaning kook1Jsemererwa kw 'abaana,House
titima,To be hard and black in center (plantains)
orubaa/e ob11 ruteera ebitooke ebyanire rubititimya,When hailstone hits newly produced plantains it makes them hard and black at their center
titira,"To shake with cold, shiver"
atiina kugenda omukibira nyenkya kara kutitiirraamu; aban/11 bakira muno kutobeerra omubisaaru ebirumu ama/ehe,He/she fears to go to the forest very early in the morning as he/she will shiver with coldness; People often sink when going through mires (swampy grounds)with deep holes
tobeza,To put millet Hour into boiling water when starting to stir (cook) millet (oburo)
obu yasangireamazire irakutobeza enyungu yamuleka yahotoorra kimu,"When she· found that she had already put millet in the boiling water, she let her continue with the cooking"
toboka,", speak irrationally, talk randomly"
toga,To claw
kutoga kugenzire nikukeeha omumasomero,Teasing has been reduced in schools
togatoga,To walk about naked
togolekwa,To speak incoberently
omuntu atogo/ekwa obu aba naabaza ebitarula11eerana hamu,A person is incoherent if he/she speaks illogically and inconsistently
togonyora,"To crush, squash"
togota,To bubble (when boiling)
ebyokulya ob11 baba nibabicumba bikatandika kutogota buli biri haihi kuhya,When food that is being cooked begins to bubble it means that it is nearly getting ready
