Runyoro,English
Obworaba notalubana omubwomeezi ekitabu kya yobu nikisobora kukukanyere kuzazaaho okwikirza nokubonabona.,"If you're struggling , the book of job might speak -its about suffering and faith."
"kakuba watilibaine, ekitabu ky'emirimo kyandibalize- kiri hakubonabona n'okwikiriza","If you struggled, the book of job might speak -its about suffering and faith."
"kakuba orabonabona, ekitabu ky'emirimo kyandibalize- kiri hakubonabona n'okwikiriza","If you will struggle, the book of job might speak -its about suffering and faith."
"kakuba oba oboineboine, ekitabu ky'emirimo kyandibalize- kiri hakubonabona n'okwikiriza","If you have struggled, the book of job might speak -its about suffering and faith."
omukazi abaire nakora nka mukuru webyensimbi atakakozire ekitebe ekisubuzi ekye,She had been working as an accountant for years before she started her own firm.
akora nkwenketo okumara emyaka nyingi atakatandikireho ekitongole ekye,She works as an accountant for years before she started her own firm.
naija okukora nk'owekento okumar emyaka nyigi atakatandikireho ekitongole ekye,She will work as an accountant for years before she started her own firm.
akaire nakora nk'owekento okumara emyaka nyingi atakatandikireho ekitongole ekye,She has worked as an accountant for years before she started her own firm.
ekyenyanja rulindwa ngamba kikezimbiiko mumusenyi obwe bigonzi byaculiire,The clam burrowed into the sand when the tide went out.
ekigongoro kikatahira omumusenyi obu ekihu kyagenzire,The clam burrows into the sand when the tide went out.
ekigongoro nikija okutahira omumusenyi obu ekihu kiragenda,The clam will burrow into the sand when the tide went out.
ekigongoro kitahire omumusenyi obu ekihu kigenzire,The clam has burrowed into the sand when the tide went out.
Twetoroora Kaaba emirundi musanju omukasumi ka Hajji-kitumanyisa obumu bwabaikiriza.,We circle the kaaba seven times during Hajj-it reminds us of the unity of believers.
tuketorora kaaba emirundi musanjuomukaire kahaji- kitwijukya obumu nkabaikiriza,We circled the kaaba seven times during Hajj-it reminds us of the unity of believers.
nitwija okwetorora kaaba emirundi musanju omukaire kahaji-kitwijikya obumu nkabaikiriza,We will circle the kaaba seven times during Hajj-it reminds us of the unity of believers.
twetoroire kaaba emirundi musanju omukaire kahaji - kitwijikya obumu nkabaikiriza,We have circled the kaaba seven times during Hajj-it reminds us of the unity of believers.
Ekihoya kikatahwamu obuhuka noobu kikarolererwa nkooku kisemerire.,The wound became infected despite proper care.
ekihoya kikakwatwa n'obu kiraba nibakirolera kurungi,The wound becomes infected despite proper care.
ekihoya nikija kukwatya n'obukiraba nibakirolera kurungi,The wound will become infected despite proper care.
ekihoya kikwasirwe n'obukiraba nibakirolera kurungi,The wound has become infected despite proper care.
"Obunahimbire omwana waitu,nketegereza okugonza kwa Ruhanga halitwe buhyaka.","When I held my newborn baby, I understood God's love for us in a new way."
"obunahimbire owaana wange owunzaire,nketegereza engozi zaruhanga hali itwe omungeri emyaka","When I held my newborn baby, I understood God's love for us in a new way."
"obunahimba omwaana wange owunazara, nketegereza engozi zaruhanga hali itwe omungeri empyaka","When I will hold my newborn baby, I understood God's love for us in a new way."
"obumpimbire owaana wange owunazaire, nketegereza engozi zaruhanga hali itwe omungeri empyaka","When I have held my newborn baby, I understood God's love for us in a new way."
Emihanda eyobusubuzi yateranizaaga ensi eza hagati kuhika hamwaro omukooto.,Pre-colonial trade routes connected the interior to the coast.
emihanda y'obusubuzi eyabajungu ekaba nenwanisa okuraga hanyanja mpaka munda,Pre-colonial trade routes connected the interior to the coast.
emihanda y'obusubuzi eyabajungu nija kuba nenwanisa okuruga hanyaja mpaka munda,Pre-colonial trade routes will connect the interior to the coast.
emihanda y'obusubuzi eyabajungu enwanisize okuruga hanyaja mpaka muda,Pre-colonial trade routes have connected the interior to the coast.
Yoweri Museveni akataho Amahe agaboona Rwangirra.,Yoweri Museveni formed the popular Resistance Army.
yoweri museveni akatandikaho ekimanyire nka amahe amahakani,Yoweri Museveni formed the popular Resistance Army.
yoweri museveni naija okutandikaho ekimanyirwe nka amahe amahakani,Yoweri Museveni will form the popular Resistance Army.
yoweri museveni atandikireho ekimanyirwe nka amahe amhakani,Yoweri Museveni has formed the popular Resistance Army.
Abalemi aba matwale bakahandika engeso zobusi bwensi hamu n'ediini.,Colonial officials recorded local customs and languages.
abajungu bakahandi ebyamaguzi kandi nendimi,Colonial officials recorded local customs and languages.
abajungu nibaija okuhandika ebyamaguzi kandi nendimi,Colonial officials will record local customs and languages.
abajungu bahandikire ebyamaguzi kandi nendimi,Colonial officials have recorded local customs and languages.
Ebisasaizi byawe obikora ota kandi bwireki?,What is your exercise routine like?
kiki ekibaire nk'okwegezamu kwawe kwabulikiro kuba?,What was your exercise routine like?
kiki ekirikwija okuba ekyokwegezamu kyawe kyabulikiro kuba?,What will be your exercise routine like?
kiki ekibaire kwokwegezamu kyawe kyabulikiro kuba,What has been your exercise routine like?
nakwikaireho akasumi karaihireho kukira akankaba ntegekere,I wound up staying longer than planned.
nandigumireho muno okukira nkoku mbaire ntekanize,I wound up staying longer than planned.
ninyija kumalira ngumireho muno okukira nkoku mbaire ntekanize,I will wind up staying longer than planned.
nandibaire ngumireho muno okukira mbaire ntekanize,I have wound up staying longer than planned.
Oburwaire obukuleetwa obuhuka nibujanjarra bwangu omu muyaga.,The virus is airborne and spreads easily.
akahuka kaibaire komumuyaga kandi kajanjara bwango,The virus was airborne and spreads easily.
akahuka nikaija kuba komumwanya kandi kajanjara bwango,The virus will be airborne and spreads easily.
akahuka kabaire komumwanya kandi kajanjaire bwango,The virus has been airborne and spreads easily.
"Abazini bamazina bataaha niarabamu amazina kokugesa , kumara ameezi omwoleko gutakahikire.",The dancers had been rehearsing the harvest dance for months before the festival.
omuzini ayegezamu amazina g'okugesa omwezi ogukwija tutakahikire hakijaguzo,The dancers rehearse the harvest dance for months before the festival.
omuzini naija okwegezamu amazina g'okugesa omwezi ogukwija tutakahikire hakijaguzo,The dancers will rehearse the harvest dance for months before the festival.
omuzini ayegezesezemu amazina g'okugesa omuwezi ogukwija tutakahikire hakijaguzo,The dancers have rehearsed the harvest dance for months before the festival.
Obujanjabi nibwetaagisa kukebera esagama yawe kukeberwa buli kaire okwecencura enkora y'obune.,The treament requires regular blood tests to monitor liver function.
obujanjabi bukaba nibwetagisa okukebera omusahi buli kaire okurora enkora y'obune,The treament required regular blood tests to monitor liver function.
obujanjabi nibwija kwetagisibwa okukebera omusahi buli kaire okurora enkora y'obune,The treament will require regular blood tests to monitor liver function.
obujanjabi bwetagisizibwe okukebera omusahi buli kaire okurora enkora y'omusahi,The treament has required regular blood tests to monitor liver function.
Ebigambo ebyobusinje kuruga hali abakuru birinzire obusinge omubantu baitu.,Our community has kept the peace through the words of the elders.
ekicweka kaitu kikalinda obusinge kuraba omubigambo by'abakuru,Our community kept the peace through the words of the elders.
ekicweka kaitu nikija olinda obusinge kuraba omubigambo by'abakuru,Our community will keep the peace through the words of the elders.
ekicweka kaitu kirinzire obusinge okuraba omubigambo by'abakuru,Our community has kept the peace through the words of the elders.
Abaana nibeega emuzaano eyokubegesa okugumisiriza.,The children are learning the games that teach them to be patient.
abaana bakege emizano eyeyegesa okuba bagumisiriza,The children learned the games that teach them to be patient.
abaana nibaija okwega emizano eyeyegesa okuba bagumisiriza,The children will learn the games that teach them to be patient.
abaana begere emizano y'okuba bagumisiriza,The children have learned the games that teach them to be patient.
Obusonsogoro bwobutindinda bwakozesibwaga nka sente omubusinge obwobulemi obwamatwale butakabaireho.,Cowrie shells were used currency in pre-colonial times.
ebisosoro byebitindinda bikora nkasente buwire kw'okulema kwabajungu,Cowrie shells are used currency in pre-colonial times.
ebisosoro byebitindinda nibija okukora nkasente omubwire bwokulema kwabajungu,Cowrie shells will be used currency in pre-colonial times.
ebisosoro byebitinda bikaire nibikora nkasente omubwire bwokulema kwabajungu,Cowrie shells have been used currency in pre-colonial times.
omwehangahangi webisaru nyaisatu akozire ekisisaru kyemanzi rurangaaanwa mukyaaro,The sculptor has carved a statue of the village hero.
ekibumbe kyoleka ekisani ky'omurani w'ekyaro,The sculptor carves a statue of the village hero.
ekibumbe kyoleka ekisani ky'omurwani w'ekyaro,The sculptor carved a statue of the village hero.
ekibumbe nikija owoleka ekisani ky'omurwani w'ekyaro,The sculptor will carve a statue of the village hero.
Oratungireho obulemezi kuruga hamubazi gw'okukabisa batakakusemize?,Have you ever had a reaction to anesthesia?
wakabaga otungire ekigarukwamu hali anesitesiya,Had you ever had a reaction to anesthesia?
noija okutunga ekigarukwamu hali anesitesiya,Will have you ever had a reaction to anesthesia?
wakatungire ekigarukwamu hali anesitesiya,Has had you ever had a reaction to anesthesia?
ekisoro rwakisahu kikwuka kyagenda kuli nomwaana wakyo mukisahu,The kangaroo hopped away with its baby in its pouch.
kangaroo ekaguruka yagenda n'owana gwayo nambere ebyama,The kangaroo away hopped with its baby in its pouch.
kangaroo nija okuguruka egende n'omwana gwayo nambere ebyama,The kangaroo will away hop with its baby in its pouch.
kangaroo ekurukire yagenda n'owana gwayo nabere ebyama,The kangaroo has away hopped with its baby in its pouch.
"Nkakaguza nyinenkuru nyowe obwakaba omumpiko zokufa nti,nororaki-akamwegerra yagamba ati ""Eyererezi"".","I asked my grandma what she saw- she smiled and said, ""Light""."
"nkakaguza nyinenkuru nyowe kiki ekiyarozire- akamwenya kandi yagamba,""ekyererezi""","I ask my grandma what she saw- she smiled and said,""Light""."
"ninyija okukaguza nyinenkuru nyowe kiki ekiyarozire- akamwenya kandi yangamba,""ekyererezi""","I will ask my grandma what she saw- she smiled and said,""Light""."
"nkagwize nyinenkuru nyowe kiki ekiyarozire- akamwenya kandi yangamba, ""ekyererezi","I have asked my grandma what she saw- she smiled and said,""Light""."
ninyijuba kurungi omurundi gwange ogwokuba kumuga ekikaasa kyokwetiirizaho ebitabu omulyahurro lyebitabu nkamanyira kimu nti hati emihanda yange nyingi,l remember the day l got my library card so many posibilities
nkaijuka ekiro obunatungire kadi yeryahuro ly'ebitabu obujunanizibwa bwingi,L remembered the day l got my library card so many posibilities
ninyija okwijuka ekiro natungire kadi y'erwahuro ly'ebitabu obujunanizibwa bwingi,L will remember the day l got my library card so many posibilities
nyijukire ekiro natungire kadi y'eryahuro ly'ebitabu obujunanizibwa bwingi,L has remembered the day l got my library card so many posibilities
bakabanza kutangatarra parisi,It was in Paris that they first met.
nkaba ndi parisi ngu nambere twatangata gaine,It was in Paris that they first met.
nikija okuba muparisi niho babandize okutangatangana,It will be in Paris that they first met.
ebaire parisi nambere nabandize okutangatangana,It has been in Paris that they first met.
Omurundi ogwokubanza ogunaroleezeeho enaz kikamatiza ngu majiki.,"The first time I tasted fresh coconut, lt was magic."
"omurundi gwokubanza okurozaho ekinaz, kyali kakodyo","The first time I taste fresh coconut, lt was magic."
"omurundi ogurukwija okuba gwokubanza okurozaho ekinazi, kyali kakodyo","The first time I will taste fresh coconut, lt was magic."
"omurundi gwokubanza obunarolezeho ekinazi, kyali kadyo","The first time I have tasted fresh coconut, lt was magic."
Byokulyaki ebi otasemeriire kutalya.,What are your dietary restrictions?
kiki ekyali ekyokulya ekitarukwikirizibwa,What was your dietary restrictions?
kiki erikwija kuba kyokulya ekitarukwikirizibwa,What will be your dietary restrictions?
kiki ekibaire ekyokulya ekitarukwikirizibwa,What has been your dietary restrictions?
obusoro rwomunyanja rusengiija burasengiija amaizi kuraba mubuhuru bwabwo kutunga ekyokulya,The sponge filtered water through its pores to get food.
ekijumakuiba kikanwa amaizi okuraba omubuhuru bwakyo okutunga eby'okulya,The sponge filtered water through its pores to get food.
